radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,268,1,711,72033845,-1,-8.1339,37.1499,1000,22,1,1706448049,1751739497,0
LTE,268,1,711,71880243,-1,-8.2152,37.1499,2016,36,1,1706448229,1769869206,0
LTE,268,1,711,71880244,-1,-8.2353,37.1389,1251,30,1,1706448269,1769869206,0
LTE,268,3,162,72382095,-1,-7.7908,37.0582,5624,16,1,1706602815,1728718173,0
LTE,268,1,713,72118324,-1,-7.8379,37.044,8403,19,1,1706602955,1728718159,0
LTE,268,3,162,72382125,-1,-7.7748,37.0549,4509,9,1,1706603435,1728718173,0
LTE,268,3,162,72115894,-1,-7.807,37.0602,3007,7,1,1706616044,1728718173,0
LTE,268,3,162,71849653,-1,-7.9073,37.002,2846,23,1,1706617195,1728718160,0
LTE,268,3,162,71849614,-1,-7.9136,37.0029,1379,13,1,1706617224,1728718160,0
LTE,268,3,162,71854774,-1,-7.9254,37.01,961,50,1,1706625981,1728718160,0
LTE,268,3,162,71849654,-1,-7.9203,37.0118,1308,16,1,1706626061,1753634822,0
LTE,268,1,713,72274483,-1,-7.9626,37.0185,2633,11,1,1706628496,1754489409,0
LTE,268,1,713,72264234,-1,-7.9547,37.0336,2930,17,1,1706628597,1754489410,0
LTE,268,1,713,71844395,-1,-7.9472,37.0156,1767,8,1,1706628655,1754489409,0
LTE,268,1,713,71852075,-1,-7.9389,37.0152,2414,8,1,1706628671,1754489409,0
LTE,268,3,2,2827959,-1,-9.105,38.7344,1000,5,1,1706802145,1746555382,0
LTE,268,1,4,140864553,-1,-9.0275,38.5358,1338,43,1,1706941311,1757746418,0
LTE,268,1,4,140864554,-1,-9.0315,38.5207,1029,28,1,1706941330,1757746418,0
LTE,268,1,4,1413635,-1,-9.0293,38.4903,905,29,1,1706941610,1757746419,0
LTE,268,1,711,89638965,-1,-9.0003,38.4681,2537,5,1,1706941980,1757746424,0
LTE,268,1,4,141125683,-1,-8.9881,38.475,2238,8,1,1706942040,1757746423,0
LTE,268,1,706,89720875,-1,-8.9852,38.476,4526,14,1,1706942358,1757746423,0
LTE,268,1,706,89720845,-1,-8.9919,38.4734,1832,5,1,1706943142,1757746423,0
LTE,268,1,4,141125673,-1,-8.9762,38.48,4619,22,1,1706943385,1757746423,0
LTE,268,1,4,141125645,-1,-8.9903,38.4749,2389,4,1,1706944754,1757746420,0
LTE,268,1,4,141125643,-1,-8.9945,38.4716,1893,18,1,1706944825,1757746423,0
LTE,268,1,4,140861965,-1,-8.9639,38.4891,3775,9,1,1706949328,1757746421,0
LTE,268,1,706,89720885,-1,-8.9974,38.4693,2241,20,1,1706954377,1757746423,0
LTE,268,1,4,140859444,-1,-9.0949,38.6033,1000,14,1,1707226960,1745676125,0
LTE,268,1,4,141066803,-1,-9.0846,38.5996,623,31,1,1707227070,1745676125,0
LTE,268,1,4,141066804,-1,-9.0681,38.5929,1328,32,1,1707227100,1745676125,0
LTE,268,1,4,140969523,-1,-9.0162,38.5839,4872,13,1,1707227180,1745676126,0
LTE,268,1,4,141048873,-1,-9.1684,38.6513,1000,24,1,1707241396,1757746427,0
LTE,268,3,29,2937526,-1,-9.1778,38.7028,1000,19,1,1707241620,1728407522,0
LTE,268,1,350,132140075,-1,-9.1775,38.7206,905,26,1,1707241717,1757746426,0
LTE,268,1,350,132140073,-1,-9.173,38.7248,835,37,1,1707241771,1756055606,0
LTE,268,1,350,131325995,-1,-9.1756,38.7246,1203,50,1,1707241793,1758631323,0
LTE,268,1,350,131325993,-1,-9.1651,38.7234,500,25,1,1707241804,1746221826,0
LTE,268,1,350,4705286,-1,-9.1606,38.7243,500,29,1,1707241826,1755872162,0
LTE,268,1,350,4705285,-1,-9.1595,38.7247,1000,16,1,1707241848,1746221826,0
LTE,268,1,350,4705283,-1,-9.1565,38.7248,1000,5,1,1707241859,1738460355,0
LTE,268,3,29,2949261,-1,-9.1492,38.7261,1000,6,1,1707241937,1758753268,0
LTE,268,3,29,23349442,-1,-9.1505,38.7253,1000,6,1,1707241987,1728458162,0
LTE,268,1,350,131881514,-1,-9.1498,38.7261,1000,15,1,1707241987,1745410261,0
LTE,268,1,350,131881513,-1,-9.1507,38.7255,1000,20,1,1707242008,1745410561,0
LTE,268,3,29,23349443,-1,-9.1496,38.726,1000,6,1,1707242050,1728571022,0
LTE,268,1,350,1778181,-1,-9.154,38.7332,1389,3,1,1707242410,1738460357,0
LTE,268,1,2,132142634,-1,-9.1433,38.7488,1000,15,1,1707242680,1758114122,0
GSM,268,1,712,28655,-1,-8.767,37.0947,2688,9,1,1707566448,1759080241,0
GSM,268,1,712,577,-1,-8.6637,37.1121,2067,26,1,1707760723,1728544923,0
GSM,268,3,16500,17892,-1,-8.1347,41.2358,5491,32,1,1707828433,1742203323,0
GSM,268,3,16500,58181,-1,-8.0144,41.2615,6161,38,1,1707828904,1741798022,0
GSM,268,3,17000,24081,-1,-7.9453,41.2609,1154,21,1,1707829055,1738906202,0
GSM,268,3,17000,31583,-1,-7.867,41.279,1000,5,1,1707829221,1732104781,0
GSM,268,3,17000,31581,-1,-7.8593,41.2778,588,25,1,1707829222,1732104841,0
GSM,268,3,17000,34351,-1,-7.8114,41.2679,1062,21,1,1707829328,1738905601,0
GSM,268,3,17000,49423,-1,-7.7344,41.2782,2996,4,1,1707829432,1727340186,0
GSM,268,3,17000,49422,-1,-7.7027,41.2908,7144,28,1,1707829432,1738905001,0
GSM,268,3,17000,26133,-1,-7.758,41.2774,2206,44,1,1707829450,1738905301,0
GSM,268,3,17000,26132,-1,-7.7219,41.2844,1752,15,1,1707829574,1732106882,0
GSM,268,3,17000,26131,-1,-7.7319,41.287,804,27,1,1707829613,1729261261,0
GSM,268,3,17000,29631,-1,-7.7313,41.2907,2336,13,1,1707837713,1732105441,0
GSM,268,3,17000,56983,-1,-7.7649,41.2876,5446,17,1,1707913733,1730799841,0
GSM,268,3,17000,34353,-1,-7.8163,41.2703,1000,20,1,1707913748,1732075741,0
GSM,268,3,16500,55981,-1,-8.0663,41.2645,1123,50,1,1707914508,1742195822,0
GSM,268,6,8800,25446,-1,-8.621,41.15,1000,11,1,1707942944,1728488167,0
GSM,268,6,8800,7701,-1,-8.6191,41.1518,1000,9,1,1707949889,1728309188,0
GSM,268,3,19000,42423,-1,-8.7644,41.5741,1404,24,1,1708187752,1741845722,0
GSM,268,3,19000,46812,-1,-8.7767,41.6072,3228,25,1,1708187807,1741366382,0
GSM,268,3,19000,58302,-1,-8.7701,41.6127,2372,24,1,1708187914,1732528562,0
GSM,268,3,19000,20672,-1,-8.767,41.612,5089,22,1,1708187949,1741179842,0
GSM,268,3,19000,46811,-1,-8.7823,41.6192,2231,50,1,1708187970,1739538602,0
GSM,268,3,19000,56072,-1,-8.7662,41.6425,3187,25,1,1708188005,1741183561,0
GSM,268,3,19000,20671,-1,-8.7677,41.6426,6730,22,1,1708188066,1741845423,0
GSM,268,3,19000,20673,-1,-8.8046,41.6565,2054,50,1,1708188144,1739119684,0
GSM,268,3,19000,40471,-1,-8.8036,41.6425,1181,41,1,1708188180,1739119208,0
GSM,268,3,19000,46813,-1,-8.8044,41.6355,913,48,1,1708188353,1739119325,0
GSM,268,3,19000,56073,-1,-8.8045,41.6579,4013,17,1,1708190156,1739119623,0
GSM,268,3,19000,13771,-1,-8.8194,41.6939,2263,37,1,1708197328,1740747182,0
GSM,268,3,19000,13772,-1,-8.824,41.6965,624,47,1,1708197416,1740750542,0
GSM,268,3,19000,47422,-1,-8.8264,41.698,500,27,1,1708197449,1740750602,0
GSM,268,3,19000,25171,-1,-8.8259,41.6969,3715,21,1,1708197465,1740750601,0
GSM,268,3,19000,23173,-1,-8.8304,41.6964,500,25,1,1708197489,1740748922,0
GSM,268,3,19000,47451,-1,-8.8343,41.6941,1000,17,1,1708197528,1740750541,0
GSM,268,3,19000,47452,-1,-8.836,41.6911,1000,24,1,1708197564,1740746941,0
GSM,268,3,19000,47453,-1,-8.8368,41.6951,500,47,1,1708207868,1740750481,0
GSM,268,3,19000,25173,-1,-8.8323,41.6963,575,38,1,1708207899,1740750541,0
GSM,268,3,19000,47303,-1,-8.812,41.6861,1445,7,1,1708208192,1740747182,0
GSM,268,3,19000,47302,-1,-8.8103,41.6773,1000,20,1,1708208427,1739119805,0
GSM,268,3,19000,26123,-1,-8.7613,41.6314,1000,12,1,1708209201,1738510261,0
GSM,268,3,19000,20772,-1,-8.7886,41.5966,2927,24,1,1708209441,1739118307,0
GSM,268,6,8100,13197,-1,-8.6827,37.1034,1000,6,1,1708270854,1746728064,0
LTE,268,1,708,87585803,-1,-8.5357,39.6759,3171,27,1,1680924310,1731103552,0
LTE,268,1,708,87567884,-1,-8.5345,39.6983,1593,36,1,1680924282,1731103553,0
LTE,268,1,708,87567924,-1,-8.5153,39.6947,1421,10,1,1680924504,1731103553,0
LTE,268,1,708,87567914,-1,-8.536,39.69,3080,50,1,1680924514,1731103553,0
LTE,268,1,708,87585833,-1,-8.5165,39.688,3826,25,1,1680928743,1731103553,0
LTE,268,1,708,87580685,-1,-8.5429,39.6716,4288,21,1,1680929533,1731103552,0
LTE,268,1,708,87575604,-1,-8.5168,39.6761,4720,18,1,1680938644,1731103552,0
GSM,268,3,4510,29182,-1,-7.4508,38.1381,1000,16,1,1708364189,1737715983,0
GSM,268,1,711,29905,-1,-7.3897,38.1141,3902,15,1,1708430754,1738828742,0
GSM,268,6,8190,6057,-1,-9.1306,38.7218,1000,10,1,1708544176,1728540362,0
GSM,268,6,8210,9241,-1,-9.1365,38.716,500,34,1,1708598291,1728542043,0
GSM,268,6,8210,9238,-1,-9.1342,38.7169,1000,21,1,1708598436,1728546843,0
GSM,268,6,8210,9240,-1,-9.1384,38.714,703,41,1,1708598555,1728542342,0
GSM,268,6,8210,9239,-1,-9.1373,38.7132,1000,21,1,1708598647,1729094227,0
GSM,268,6,8190,16574,-1,-9.1241,38.7154,500,31,1,1708604367,1728538762,0
GSM,268,6,8190,6298,-1,-9.1228,38.7178,500,29,1,1708604454,1728538323,0
GSM,268,6,8190,1180,-1,-9.1162,38.7213,500,31,1,1708604538,1733708462,0
GSM,268,6,8190,1181,-1,-9.1189,38.7172,500,37,1,1708604567,1733708342,0
GSM,268,6,8210,1712,-1,-9.1509,38.7203,500,42,1,1708609537,1728496923,0
GSM,268,6,8210,4683,-1,-9.1387,38.709,1000,22,1,1708615107,1728520682,0
GSM,268,6,8210,1336,-1,-9.1368,38.7097,1000,13,1,1708627910,1728539703,0
GSM,268,6,8190,3701,-1,-9.1352,38.7268,509,43,1,1708685163,1728545821,0
GSM,268,6,8190,3714,-1,-9.1445,38.7271,903,39,1,1708685561,1728540721,0
GSM,268,6,8210,7876,-1,-9.1656,38.7105,1421,24,1,1708689963,1728543842,0
GSM,268,6,8210,11248,-1,-9.1825,38.7028,627,26,1,1708691106,1728529502,0
GSM,268,3,12000,6801,-1,-8.4699,41.3263,846,27,1,1708710608,1737138963,0
GSM,268,3,12000,7772,-1,-8.4575,41.2808,2359,47,1,1708710768,1737139801,0
GSM,268,6,8210,7425,-1,-9.1407,38.7206,500,36,1,1708769059,1728544503,0
GSM,268,6,8210,7419,-1,-9.1394,38.7214,973,32,1,1708771078,1728531122,0
GSM,268,6,8210,9435,-1,-9.1561,38.7128,1000,8,1,1708774378,1728407042,0
GSM,268,6,8190,11642,-1,-9.131,38.73,1000,12,1,1708792058,1728492724,0
GSM,268,6,8190,16401,-1,-9.1294,38.7277,1000,15,1,1708792095,1728217750,0
LTE,268,3,2,2915767,-1,-9.1327,38.7488,1000,19,1,1708513448,1758753272,0
LTE,268,3,2,2849719,-1,-9.1229,38.7477,500,26,1,1708513568,1758753269,0
LTE,268,3,2,2849717,-1,-9.1172,38.749,1000,16,1,1708513588,1758753269,0
LTE,268,3,2,2914741,-1,-9.1154,38.7494,1000,9,1,1708513598,1728571024,0
LTE,268,1,5,132163114,-1,-9.1026,38.7556,525,33,1,1708513748,1758114122,0
LTE,268,3,2,2836917,-1,-9.1033,38.7585,1000,22,1,1708513788,1758753269,0
LTE,268,1,5,132163113,-1,-9.104,38.7652,1184,43,1,1708513798,1758114123,0
LTE,268,3,2,2829238,-1,-9.1041,38.7658,1038,34,1,1708513808,1758753269,0
LTE,268,1,5,131318315,-1,-9.1038,38.7688,570,31,1,1708513838,1758114123,0
LTE,268,3,2,2829239,-1,-9.1054,38.778,1000,24,1,1708513898,1758753257,0
LTE,268,1,5,131953195,-1,-9.1037,38.7866,1392,40,1,1708513898,1758114124,0
LTE,268,3,2,2930103,-1,-9.1064,38.785,1000,19,1,1708513948,1758753257,0
LTE,268,1,5,131953194,-1,-9.1013,38.7864,1000,24,1,1708513988,1751739450,0
LTE,268,1,5,141174313,-1,-9.005,38.7348,1366,39,1,1708514298,1757746413,0
LTE,268,1,5,140946475,-1,-8.976,38.7263,4104,50,1,1708514318,1751739452,0
LTE,268,1,5,140946474,-1,-8.9382,38.7156,909,47,1,1708514458,1751739452,0
LTE,268,1,5,141018153,-1,-8.937,38.7257,1365,50,1,1708514478,1756318862,0
LTE,268,1,5,141089833,-1,-8.8776,38.6468,3440,32,1,1708514688,1755025885,0
LTE,268,1,706,89764395,-1,-8.7581,38.6909,1565,50,1,1708514708,1750930741,0
LTE,268,1,706,89764405,-1,-8.7909,38.6804,9258,46,1,1708514728,1743793946,0
LTE,268,1,5,141089853,-1,-8.8784,38.6414,2047,50,1,1708514748,1743793946,0
LTE,268,1,5,141089834,-1,-8.8668,38.6177,2615,31,1,1708514898,1755025885,0
LTE,268,1,4,141135913,-1,-8.8773,38.6036,3064,29,1,1708515028,1731103551,0
LTE,268,1,706,89787433,-1,-8.8192,38.5852,1754,47,1,1708515038,1757746442,0
LTE,268,1,706,89779755,-1,-8.7927,38.5844,1471,44,1,1708515118,1755025883,0
LTE,268,1,706,89779754,-1,-8.7747,38.5872,1221,39,1,1708515188,1755025883,0
LTE,268,1,706,89779753,-1,-8.7481,38.5959,2085,42,1,1708515198,1757746443,0
LTE,268,1,706,89774634,-1,-8.7279,38.5991,4417,37,1,1708515278,1757746443,0
LTE,268,1,706,89777205,-1,-8.7113,38.5968,1012,50,1,1708515298,1757746443,0
LTE,268,1,706,89777204,-1,-8.6919,38.5986,1130,29,1,1708515348,1755025882,0
LTE,268,1,706,89777203,-1,-8.6917,38.5988,1113,48,1,1708515398,1757746443,0
LTE,268,1,706,89795124,-1,-8.5979,38.5305,1326,26,1,1708515718,1757746445,0
LTE,268,1,706,89795123,-1,-8.5749,38.5026,1782,38,1,1708515728,1757746445,0
LTE,268,1,706,89725963,-1,-8.5078,38.3137,2287,28,1,1708516338,1757746449,0
LTE,268,1,706,89725965,-1,-8.5122,38.2831,2667,37,1,1708516428,1757746449,0
LTE,268,1,711,89636365,-1,-8.4298,38.1327,4752,32,1,1708516928,1757746452,0
LTE,268,1,711,89636363,-1,-8.405,38.1132,1716,47,1,1708517048,1757746452,0
LTE,268,1,711,89636364,-1,-8.3885,38.0928,1853,27,1,1708517088,1757746453,0
LTE,268,1,711,56597003,-1,-8.1763,37.5942,2611,50,1,1708518698,1745100785,0
LTE,268,1,711,56597004,-1,-8.1879,37.5522,2392,35,1,1708518798,1745100784,0
LTE,268,3,163,72159374,-1,-8.2728,37.2955,5265,24,1,1708519658,1769869212,0
LTE,268,3,163,71867574,-1,-8.2128,37.1622,1643,50,1,1708520108,1769869206,0
LTE,268,3,163,71880373,-1,-8.214,37.1508,1629,19,1,1708520208,1769869206,0
LTE,268,3,163,71877814,-1,-8.1876,37.159,2188,36,1,1708520218,1769869206,0
LTE,268,3,163,71877813,-1,-8.1646,37.1502,1254,50,1,1708520288,1769869204,0
LTE,268,1,711,72056883,-1,-8.0836,37.1253,1417,41,1,1708520528,1751739498,0
LTE,268,3,162,72238773,-1,-7.9674,37.0616,500,27,1,1708521028,1728718155,0
LTE,268,1,713,71811115,-1,-7.9647,37.0599,1296,26,1,1708521098,1754489410,0
LTE,268,3,162,72397453,-1,-7.446,37.234,1867,38,1,1708582575,1769689982,0
LTE,268,1,713,72397363,-1,-7.4067,37.238,4603,50,1,1708582575,1769689983,0
LTE,268,3,162,72397493,-1,-7.4195,37.2393,6926,49,1,1708582655,1769689983,0
LTE,268,1,713,72412723,-1,-7.4183,37.2383,2632,6,1,1708582705,1769689982,0
GSM,268,6,8210,5090,-1,-9.1383,38.7085,1000,14,1,1708863191,1728303543,0
GSM,268,6,8190,11790,-1,-9.1273,38.7211,500,25,1,1709030407,1728394208,0
GSM,268,6,8190,6014,-1,-9.1401,38.7301,1429,15,1,1709030977,1728490566,0
GSM,268,6,8190,1609,-1,-9.1354,38.7276,1037,26,1,1709035250,1728494044,0
GSM,268,6,8210,13007,-1,-9.1429,38.7178,1000,12,1,1709062282,1728544382,0
GSM,268,1,350,42342,-1,-9.1273,38.7178,500,48,1,1709131132,1729004882,0
GSM,268,6,8190,3364,-1,-9.1498,38.7312,790,29,1,1709134551,1727600582,0
GSM,268,6,8190,2979,-1,-9.1469,38.7314,613,34,1,1709134691,1738460357,0
GSM,268,6,8190,6705,-1,-9.1264,38.713,3773,14,1,1709135863,1728520262,0
GSM,268,6,8190,16088,-1,-9.1187,38.7211,1000,24,1,1709147780,1733708462,0
GSM,268,1,350,42399,-1,-9.1292,38.7184,500,25,1,1709205858,1728545104,0
GSM,268,6,8190,6598,-1,-9.128,38.7408,500,31,1,1709206361,1728217506,0
GSM,268,6,8190,6597,-1,-9.1272,38.7393,500,47,1,1709206387,1728218042,0
GSM,268,6,8190,16399,-1,-9.126,38.7334,577,47,1,1709206422,1728217925,0
GSM,268,6,8190,11378,-1,-9.1281,38.7317,500,36,1,1709206457,1728303965,0
GSM,268,1,350,42769,-1,-9.1351,38.7142,701,27,1,1709206560,1728541803,0
GSM,268,6,8190,1178,-1,-9.1275,38.7259,658,29,1,1709206650,1728152046,0
GSM,268,6,8190,1179,-1,-9.1283,38.7262,500,38,1,1709206678,1728217749,0
GSM,268,1,350,40709,-1,-9.1319,38.7218,500,38,1,1709206700,1728544683,0
GSM,268,6,8210,9236,-1,-9.2151,38.6948,500,25,1,1709218074,1728490505,0
GSM,268,1,350,43122,-1,-9.1264,38.7321,937,32,1,1709220302,1736905681,0
GSM,268,1,350,43118,-1,-9.1252,38.7348,500,26,1,1709220421,1736905682,0
GSM,268,6,8190,11379,-1,-9.129,38.7315,1000,21,1,1709220453,1728308166,0
GSM,268,1,350,42099,-1,-9.1167,38.7385,1013,34,1,1709220493,1740275162,0
